LICENSE PLATE,VIN,MAKE,MODEL,COVERAGE VALID FROM,COVERAGE VALID TO,COUNTRY
,LGXCE4CB3N2068116,BYD,ATTO 3,25/01/2023,24/01/2027,NL
,LGXCE4CB3N2068102,BYD,ATTO 3,8/11/2022,7/11/2026,SE
,LGXCE4CB3N2068097,BYD,ATTO 3,24/08/2023,23/08/2027,BE
,LGXCE4CB3N2068083,BYD,ATTO 3,13/07/2023,12/7/2027,DE
,LGXCE4CB3N2068066,BYD,ATTO 3,31/10/2022,30/10/2026,NL
,LGXCE4CB3N2067452,BYD,ATTO 3,13/12/2022,12/12/2026,SE
,LGXCE4CB3N2067449,BYD,ATTO 3,14/09/2023,13/09/2027,DK
,LGXCE4CB3N2067435,BYD,ATTO 3,19/12/2022,18/12/2026,SE
,LGXCE4CB3N2067421,BYD,ATTO 3,16/11/2023,15/11/2027,DK
,LGXCE4CB3N2067418,BYD,ATTO 3,26/01/2023,25/01/2027,BE
,LGXCE4CB3N2067404,BYD,ATTO 3,21/12/2022,20/12/2026,NL
,LGXCE4CB3N2067399,BYD,ATTO 3,12/7/2023,11/7/2027,DK
,LGXCE4CB3N2067385,BYD,ATTO 3,16/12/2022,15/12/2026,SE
,LGXCE4CB3N2067371,BYD,ATTO 3,6/12/2022,5/12/2026,NL
,LGXCE4CB3N2067368,BYD,ATTO 3,6/12/2022,5/12/2026,NL
,LGXCE4CB3N2067354,BYD,ATTO 3,24/06/2024,23/06/2028,DK
,LGXCE4CB3N2067340,BYD,ATTO 3,15/02/2023,14/02/2027,SE
,LGXCE4CB3N2067337,BYD,ATTO 3,19/12/2022,18/12/2026,DK
,LGXCE4CB3N2067323,BYD,ATTO 3,22/12/2022,21/12/2026,SE
,LGXCE4CB3N2067306,BYD,ATTO 3,30/12/2022,29/12/2026,SE
,LGXCE4CB3N2067290,BYD,ATTO 3,20/12/2022,19/12/2026,SE
,LGXCE4CB3N2067287,BYD,ATTO 3,1/11/2023,31/10/2027,DK
,LGXCE4CB3N2067273,BYD,ATTO 3,19/12/2022,18/12/2026,SE
,LGXCE4CB3N2067256,BYD,ATTO 3,19/10/2022,18/10/2026,BE
,LGXCE4CB3N2067242,BYD,ATTO 3,13/04/2023,12/4/2027,DE
,LGXCE4CB3N2067239,BYD,ATTO 3,23/02/2024,22/02/2028,BE
,LGXCE4CB3N2067225,BYD,ATTO 3,18/08/2023,17/08/2027,DE
,LGXCE4CB3N2065376,BYD,ATTO 3,12/7/2023,11/7/2027,DE
,LGXCE4CB3N2065362,BYD,ATTO 3,2/2/2023,1/2/2027,DE
,LGXCE4CB3N2065359,BYD,ATTO 3,4/11/2022,3/11/2026,DK
,LGXCE4CB3N2065345,BYD,ATTO 3,16/11/2022,15/11/2026,NL
,LGXCE4CB3N2065331,BYD,ATTO 3,4/11/2022,3/11/2026,DK
,LGXCE4CB3N2065328,BYD,ATTO 3,16/11/2022,15/11/2026,NL
,LGXCE4CB3N2065314,BYD,ATTO 3,21/12/2022,20/12/2026,BE
,LGXCE4CB3N2065300,BYD,ATTO 3,16/11/2022,15/11/2026,NL
,LGXCE4CB3N2065295,BYD,ATTO 3,6/12/2022,5/12/2026,NL
,LGXCE4CB3N2065281,BYD,ATTO 3,23/01/2023,22/01/2027,DE
,LGXCE4CB3N2065278,BYD,ATTO 3,8/12/2022,7/12/2026,SE
,LGXCE4CB3N2065264,BYD,ATTO 3,9/12/2022,8/12/2026,SE
,LGXCE4CB3N2065250,BYD,ATTO 3,30/11/2022,29/11/2026,SE
,LGXCE4CB3N2065247,BYD,ATTO 3,16/11/2022,15/11/2026,NL
,LGXCE4CB3N2065233,BYD,ATTO 3,6/6/2023,5/6/2027,DK
,LGXCE4CB3N2065216,BYD,ATTO 3,19/06/2023,18/06/2027,SE
,LGXCE4CB3N2065202,BYD,ATTO 3,6/12/2022,5/12/2026,SE
,LGXCE4CB3N2065197,BYD,ATTO 3,19/04/2023,18/04/2027,DK
,LGXCE4CB3N2065183,BYD,ATTO 3,7/7/2023,6/7/2027,DE
,LGXCE4CB3N2064437,BYD,ATTO 3,21/12/2022,20/12/2026,SE
,LGXCE4CB3N2064423,BYD,ATTO 3,6/10/2023,5/10/2027,SE
,LGXCE4CB3N2064406,BYD,ATTO 3,14/08/2023,13/08/2027,DK
,LGXCE4CB3N2035505,BYD,ATTO 3,22/12/2022,21/12/2026,SE
,LGXCE4CB3N2035486,BYD,ATTO 3,7/12/2022,6/12/2026,SE
,LGXCE4CB3N2035472,BYD,ATTO 3,15/12/2022,14/12/2026,SE
,LGXCE4CB3N2035469,BYD,ATTO 3,16/12/2022,15/12/2026,SE
,LGXCE4CB3N2035455,BYD,ATTO 3,30/11/2022,29/11/2026,SE
,LGXCE4CB3N2035438,BYD,ATTO 3,13/12/2022,12/12/2026,SE
,LGXCE4CB3N2035410,BYD,ATTO 3,19/12/2022,18/12/2026,SE
,LGXCE4CB3N2035407,BYD,ATTO 3,29/11/2022,28/11/2026,SE
,LGXCE4CB3N2035391,BYD,ATTO 3,30/11/2022,29/11/2026,SE
,LGXCE4CB3N2035388,BYD,ATTO 3,30/12/2022,29/12/2026,SE
,LGXCE4CB3N2035374,BYD,ATTO 3,2/12/2022,1/12/2026,SE
,LGXCE4CB3N2035360,BYD,ATTO 3,15/12/2022,14/12/2026,SE
,LGXCE4CB3N2035357,BYD,ATTO 3,16/12/2022,15/12/2026,SE
,LGXCE4CB3N2035343,BYD,ATTO 3,13/12/2022,12/12/2026,SE
,LGXCE4CB3N2035326,BYD,ATTO 3,15/12/2022,14/12/2026,SE
,LGXCE4CB3N2035312,BYD,ATTO 3,1/12/2022,30/11/2026,SE
,LGXCE4CB3N2035309,BYD,ATTO 3,27/12/2022,26/12/2026,SE
,LGXCE4CB3N2035293,BYD,ATTO 3,16/12/2022,15/12/2026,SE
,LGXCE4CB3N2035276,BYD,ATTO 3,29/11/2022,28/11/2026,SE
,LGXCE4CB3N2035262,BYD,ATTO 3,30/11/2022,29/11/2026,SE
,LGXCE4CB3N2030580,BYD,ATTO 3,14/12/2022,13/12/2026,SE
,LGXCE4CB3N2030577,BYD,ATTO 3,21/12/2022,20/12/2026,SE
,LGXCE4CB3N2030563,BYD,ATTO 3,22/12/2022,21/12/2026,SE
,LGXCE4CB3N2030546,BYD,ATTO 3,28/12/2022,27/12/2026,SE
,LGXCE4CB2R2024370,BYD,ATTO 3,3/4/2024,2/4/2028,NL
,LGXCE4CB2R2024342,BYD,DOLPHIN,24/11/2023,23/11/2027,AT
,LGXCE4CB2R2022266,BYD,ATTO 3,7/2/2024,6/2/2028,NL
,LGXCE4CB2R0138433,BYD,SEAL U EV,4/7/2024,3/7/2028,DK
,LGXCE4CB2P2294571,BYD,ATTO 3,2/5/2024,1/5/2028,AT
,LGXCE4CB2P2292061,BYD,ATTO 3,30/03/2024,29/03/2028,UK
,LGXCE4CB2P2292058,BYD,ATTO 3,15/02/2024,14/02/2028,UK
,LGXCE4CB2P2292030,BYD,ATTO 3,26/03/2024,25/03/2028,UK
,LGXCE4CB2P2292027,BYD,ATTO 3,5/3/2024,4/3/2028,UK
,LGXCE4CB2P2292013,BYD,ATTO 3,25/03/2024,24/03/2028,UK
,LGXCE4CB2P2289693,BYD,ATTO 3,25/03/2024,24/03/2028,UK
,LGXCE4CB2P2289046,BYD,ATTO 3,30/03/2024,29/03/2028,UK
,LGXCE4CB2P2273011,BYD,ATTO 3,4/3/2024,3/3/2028,AT
,LGXCE4CB2P2272988,BYD,ATTO 3,3/5/2024,2/5/2028,AT
,LGXCE4CB2P2246505,BYD,ATTO 3,10/4/2024,9/4/2028,IE
,LGXCE4CB2P2246486,BYD,ATTO 3,10/4/2024,9/4/2028,IE
,LGXCE4CB2P2246472,BYD,ATTO 3,27/01/2024,26/01/2028,IE
,LGXCE4CB2P2246455,BYD,ATTO 3,17/01/2024,16/01/2028,IE
,LGXCE4CB2P2246441,BYD,ATTO 3,25/03/2024,24/03/2028,IE
,LGXCE4CB2P2246438,BYD,ATTO 3,5/4/2024,4/4/2028,IE
,LGXCE4CB2P2246424,BYD,ATTO 3,4/4/2024,3/4/2028,IE
,LGXCE4CB2P2246388,BYD,ATTO 3,5/4/2024,4/4/2028,IE
,LGXCE4CB2P2246343,BYD,ATTO 3,19/01/2024,18/01/2028,IE
,LGXCE4CB2P2245662,BYD,ATTO 3,29/03/2024,28/03/2028,IE
,LGXCE4CB2P2245600,BYD,ATTO 3,29/01/2024,28/01/2028,IE
,LGXCE4CB2P2245564,BYD,ATTO 3,19/02/2024,18/02/2028,IE
,LGXCE4CB2P2245533,BYD,ATTO 3,17/01/2024,16/01/2028,IE
,LGXCE4CB2P2245418,BYD,ATTO 3,21/02/2024,20/02/2028,IE
,LGXCE4CB2P2245385,BYD,ATTO 3,17/01/2024,16/01/2028,IE
,LGXCE4CB2P2245368,BYD,ATTO 3,17/01/2024,16/01/2028,IE
,LGXCE4CB2P2245340,BYD,ATTO 3,18/01/2024,17/01/2028,IE
,LGXCE4CB2P2245306,BYD,ATTO 3,16/02/2024,15/02/2028,IE
,LGXCE4CB2P2244785,BYD,ATTO 3,8/3/2024,7/3/2028,IE
,LGXCE4CB2P2244737,BYD,ATTO 3,18/01/2024,17/01/2028,IE
,LGXCE4CB2P2227341,BYD,ATTO 3,14/02/2024,13/02/2028,FR
,LGXCE4CB2P2226612,BYD,ATTO 3,16/01/2024,15/01/2028,FR
,LGXCE4CB2P2226593,BYD,ATTO 3,14/02/2024,13/02/2028,FR
,LGXCE4CB2P2226559,BYD,ATTO 3,16/01/2024,15/01/2028,FR
,LGXCE4CB2P2226528,BYD,ATTO 3,15/02/2024,14/02/2028,FR
,LGXCE4CB2P2226500,BYD,ATTO 3,15/02/2024,14/02/2028,FR
,LGXCE4CB2P2226495,BYD,ATTO 3,15/02/2024,14/02/2028,FR
,LGXCE4CB2P2226478,BYD,ATTO 3,15/02/2024,14/02/2028,FR
,LGXCE4CB2P2225962,BYD,ATTO 3,26/03/2024,25/03/2028,ES
,LGXCE4CB2P2225931,BYD,ATTO 3,3/2/2024,2/2/2028,FI
,LGXCE4CB2P2225816,BYD,ATTO 3,23/04/2024,22/04/2028,DK
,LGXCE4CB2P2224617,BYD,ATTO 3,14/02/2024,13/02/2028,FR
,LGXCE4CB2P2224536,BYD,ATTO 3,14/02/2024,13/02/2028,FR
,LGXCE4CB2P2224438,BYD,ATTO 3,14/02/2024,13/02/2028,FR
,LGXCE4CB2P2223791,BYD,ATTO 3,16/01/2024,15/01/2028,FR
,LGXCE4CB2P2222236,BYD,ATTO 3,26/03/2024,25/03/2028,PT
,LGXCE4CB2P2222138,BYD,ATTO 3,27/03/2024,26/03/2028,PT
,LGXCE4CB2P2221846,BYD,ATTO 3,30/01/2024,29/01/2028,ES
,LGXCE4CB2P2221829,BYD,ATTO 3,27/03/2024,26/03/2028,PT
,LGXCE4CB2P2215092,BYD,ATTO 3,30/04/2024,29/04/2028,NL
,LGXCE4CB2P2215075,BYD,ATTO 3,2/5/2024,1/5/2028,NL
,LGXCE4CB2P2215061,BYD,ATTO 3,5/4/2024,4/4/2028,ES
,LGXCE4CB2P2214511,BYD,ATTO 3,16/01/2024,15/01/2028,FR
,LGXCE4CB2P2214508,BYD,ATTO 3,3/12/2023,2/12/2027,FI
,LGXCE4CB2P2214283,BYD,SEAL,23/04/2024,22/04/2028,AT
,LGXCE4CB2P2214204,BYD,ATTO 3,21/02/2024,20/02/2028,NL
,LGXCE4CB2P2214168,BYD,ATTO 3,8/2/2024,7/2/2028,NL
,LGXCE4CB2P2214137,BYD,ATTO 3,5/2/2024,4/2/2028,NL
,LGXCE4CB2P2213294,BYD,ATTO 3,5/4/2024,4/4/2028,NL
,LGXCE4CB2P2213228,BYD,ATTO 3,27/01/2024,26/01/2028,FR
,LGXCE4CB2P2213195,BYD,ATTO 3,8/3/2024,7/3/2028,IT
,LGXCE4CB2P2213181,BYD,ATTO 3,30/04/2024,29/04/2028,NL
,LGXCE4CB2P2213019,BYD,ATTO 3,30/04/2024,29/04/2028,NL
,LGXCE4CB2P2212405,BYD,DOLPHIN,12/2/2024,11/2/2028,NL
,LGXCE4CB2P2212338,BYD,ATTO 3,22/04/2024,21/04/2028,ES
,LGXCE4CB2P2211625,BYD,ATTO 3,7/2/2024,6/2/2028,IE
,LGXCE4CB2P2210734,BYD,ATTO 3,5/2/2024,4/2/2028,FI
,LGXCE4CB2P2210698,BYD,ATTO 3,14/12/2023,13/12/2027,FI
,LGXCE4CB2P2210653,BYD,ATTO 3,10/5/2024,9/5/2028,NL
,LGXCE4CB2P2210524,BYD,ATTO 3,21/04/2024,20/04/2028,NL
,LGXCE4CB2P2210376,BYD,ATTO 3,25/04/2024,24/04/2028,ES
,LGXCE4CB2P2210247,BYD,ATTO 3,21/12/2023,20/12/2027,ES
,LGXCE4CB2P2209227,BYD,ATTO 3,19/12/2023,18/12/2027,ES
,LGXCE4CB2P2209132,BYD,ATTO 3,16/02/2024,15/02/2028,IT
,LGXCE4CB2P2209115,BYD,ATTO 3,18/12/2023,17/12/2027,DE
,LGXCE4CB2P2208658,BYD,ATTO 3,1/2/2024,31/01/2028,FI
,LGXCE4CB2P2208594,BYD,ATTO 3,15/05/2024,14/05/2028,ES
,LGXCE4CB2P2208403,BYD,ATTO 3,19/02/2024,18/02/2028,FI
,LGXCE4CB2P2208175,BYD,SEAL,26/04/2024,25/04/2028,BE
,LGXCE4CB2P2208112,BYD,ATTO 3,28/02/2024,27/02/2028,FR
,LGXCE4CB2P2207980,BYD,ATTO 3,1/3/2024,29/02/2028,ES
,LGXCE4CB2P2207946,BYD,ATTO 3,28/12/2023,27/12/2027,FR
,LGXCE4CB2P2207672,BYD,ATTO 3,21/12/2023,20/12/2027,ES
,LGXCE4CB2P2207669,BYD,ATTO 3,22/01/2024,21/01/2028,DE
,LGXCE4CB2P2207638,BYD,ATTO 3,19/12/2023,18/12/2027,FR
,LGXCE4CB2P2207624,BYD,ATTO 3,11/1/2024,10/1/2028,ES
,LGXCE4CB2P2207591,BYD,ATTO 3,3/4/2024,2/4/2028,NL
,LGXCE4CB2P2207266,BYD,ATTO 3,20/02/2024,19/02/2028,FI
,LGXCE4CB2P2207249,BYD,ATTO 3,16/01/2024,15/01/2028,FR
,LGXCE4CB2P2207221,BYD,ATTO 3,14/02/2024,13/02/2028,FR
,LGXCE4CB2P2205730,BYD,ATTO 3,5/4/2024,4/4/2028,ES
,LGXCE4CB2P2204867,BYD,ATTO 3,23/02/2024,22/02/2028,HU
,LGXCE4CB2P2204108,BYD,ATTO 3,19/12/2023,18/12/2027,SE
,LGXCE4CB2P2204092,BYD,ATTO 3,12/12/2023,11/12/2027,SE
,LGXCE4CB2P2203461,BYD,ATTO 3,5/3/2024,4/3/2028,HU
,LGXCE4CB2P2203444,BYD,ATTO 3,18/03/2024,17/03/2028,FR
,LGXCE4CB2P2203332,BYD,ATTO 3,7/12/2023,6/12/2027,DE
,LGXCE4CB2P2202682,BYD,ATTO 3,16/04/2024,15/04/2028,ES
,LGXCE4CB2P2202164,BYD,ATTO 3,16/04/2024,15/04/2028,ES
,LGXCE4CB2P2200754,BYD,ATTO 3,16/04/2024,15/04/2028,ES
,LGXCE4CB2P2199606,BYD,ATTO 3,22/01/2024,21/01/2028,FR
,LGXCE4CB2P2199590,BYD,ATTO 3,1/2/2024,31/01/2028,FR
,LGXCE4CB2P2199587,BYD,ATTO 3,14/12/2023,13/12/2027,FI
,LGXCE4CB2P2199573,BYD,ATTO 3,9/1/2024,8/1/2028,FR
,LGXCE4CB2P2199542,BYD,ATTO 3,25/01/2024,24/01/2028,FR
,LGXCE4CB2P2199525,BYD,ATTO 3,2/1/2024,1/1/2028,FR
,LGXCE4CB2P2199279,BYD,ATTO 3,9/2/2024,8/2/2028,FR
,LGXCE4CB2P2199265,BYD,ATTO 3,8/4/2024,7/4/2028,ES
,LGXCE4CB2P2199220,BYD,ATTO 3,20/12/2023,19/12/2027,PT
,LGXCE4CB2P2199136,BYD,ATTO 3,20/12/2023,19/12/2027,SE
,LGXCE4CB2P2199122,BYD,ATTO 3,28/12/2023,27/12/2027,SE
,LGXCE4CB2P2199105,BYD,ATTO 3,11/12/2023,10/12/2027,DE
,LGXCE4CB2P2199072,BYD,ATTO 3,27/11/2023,26/11/2027,DE
,LGXCE4CB2P2198603,BYD,ATTO 3,20/12/2023,19/12/2027,SE
,LGXCE4CB2P2196995,BYD,ATTO 3,5/12/2023,4/12/2027,AT
,LGXCE4CB2P2194213,BYD,ATTO 3,26/04/2024,25/04/2028,AT
,LGXCE4CB2P2194194,BYD,ATTO 3,13/03/2024,12/3/2028,HU
,LGXCE4CB2P2194146,BYD,ATTO 3,19/12/2023,18/12/2027,PT
,LGXCE4CB2P2194132,BYD,ATTO 3,9/2/2024,8/2/2028,FR
,LGXCE4CB2P2194101,BYD,ATTO 3,9/1/2024,8/1/2028,FR
,LGXCE4CB2P2194096,BYD,ATTO 3,13/12/2023,12/12/2027,FI
,LGXCE4CB2P2194082,BYD,ATTO 3,20/03/2024,19/03/2028,FR
,LGXCE4CB2P2194079,BYD,ATTO 3,9/2/2024,8/2/2028,FR
,LGXCE4CB2P2193675,BYD,ATTO 3,27/03/2024,26/03/2028,PT
,LGXCE4CB2P2193580,BYD,ATTO 3,14/12/2023,13/12/2027,FI
,LGXCE4CB2P2191618,BYD,ATTO 3,22/11/2023,21/11/2027,DE
,LGXCE4CB2P2189125,BYD,ATTO 3,15/02/2024,14/02/2028,ES
,LGXCE4CB2P2189111,BYD,ATTO 3,15/04/2024,14/04/2028,NL
,LGXCE4CB2P2181154,BYD,ATTO 3,16/01/2024,15/01/2028,AT
,LGXCE4CB2P2172096,BYD,ATTO 3,1/2/2024,31/01/2028,ES
,LGXCE4CB2P2147828,BYD,ATTO 3,12/10/2023,11/10/2027,UK
,LGXCE4CB2P2146551,BYD,ATTO 3,24/06/2024,23/06/2028,SE
,LGXCE4CB2P2146548,BYD,ATTO 3,27/05/2024,26/05/2028,SE
,LGXCE4CB2P2146517,BYD,ATTO 3,14/11/2023,13/11/2027,DE
,LGXCE4CB2P2146484,BYD,ATTO 3,22/11/2023,21/11/2027,DE
,LGXCE4CB2P2146470,BYD,ATTO 3,30/10/2023,29/10/2027,DE
,LGXCE4CB2P2146467,BYD,ATTO 3,24/11/2023,23/11/2027,DE
,LGXCE4CB2P2146453,BYD,ATTO 3,15/11/2023,14/11/2027,DE
,LGXCE4CB2P2146422,BYD,ATTO 3,31/10/2023,30/10/2027,DE
,LGXCE4CB2P2146419,BYD,ATTO 3,6/11/2023,5/11/2027,DE
,LGXCE4CB2P2146405,BYD,ATTO 3,31/10/2023,30/10/2027,DE
,LGXCE4CB2P2146386,BYD,ATTO 3,30/10/2023,29/10/2027,DE
,LGXCE4CB2P2146369,BYD,ATTO 3,31/10/2023,30/10/2027,DE
,LGXCE4CB2P2117471,BYD,ATTO 3,17/10/2023,16/10/2027,FI
,LGXCE4CB2P2099716,BYD,ATTO 3,30/01/2024,29/01/2028,UK
,LGXCE4CB2P2099103,BYD,ATTO 3,20/12/2023,19/12/2027,UK
,LGXCE4CB2P2099098,BYD,ATTO 3,22/08/2023,21/08/2027,UK
,LGXCE4CB2P2099053,BYD,ATTO 3,29/01/2024,28/01/2028,UK
,LGXCE4CB2P2099036,BYD,ATTO 3,16/02/2024,15/02/2028,UK
,LGXCE4CB2P2099022,BYD,ATTO 3,18/03/2024,17/03/2028,UK
,LGXCE4CB2P2099005,BYD,ATTO 3,22/01/2024,21/01/2028,UK
,LGXCE4CB2P2098999,BYD,ATTO 3,27/11/2023,26/11/2027,UK
,LGXCE4CB2P2097822,BYD,ATTO 3,1/3/2024,29/02/2028,UK
,LGXCE4CB2P2097819,BYD,ATTO 3,22/09/2023,21/09/2027,UK
,LGXCE4CB2P2097769,BYD,ATTO 3,13/03/2024,12/3/2028,UK
,LGXCE4CB2P2096976,BYD,ATTO 3,23/02/2024,22/02/2028,BE
,LGXCE4CB2P2096962,BYD,ATTO 3,9/11/2023,8/11/2027,DE
,LGXCE4CB2P2096959,BYD,ATTO 3,23/02/2024,22/02/2028,BE
,LGXCE4CB2P2096945,BYD,ATTO 3,20/02/2024,19/02/2028,BE
,LGXCE4CB2P2096931,BYD,ATTO 3,6/3/2024,5/3/2028,BE
,LGXCE4CB2P2096928,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB2P2096914,BYD,ATTO 3,6/3/2024,5/3/2028,BE
,LGXCE4CB2P2096900,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB2P2096895,BYD,ATTO 3,20/03/2024,19/03/2028,BE
,LGXCE4CB2P2095343,BYD,ATTO 3,6/3/2024,5/3/2028,BE
,LGXCE4CB2P2095326,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB2P2095312,BYD,ATTO 3,8/3/2024,7/3/2028,BE
,LGXCE4CB2P2095309,BYD,ATTO 3,29/02/2024,28/02/2028,BE
,LGXCE4CB2P2095293,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB2P2095276,BYD,ATTO 3,29/02/2024,28/02/2028,BE
,LGXCE4CB2P2095262,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB2P2095259,BYD,ATTO 3,11/8/2023,10/8/2027,BE
,LGXCE4CB2P2094631,BYD,ATTO 3,26/10/2023,25/10/2027,DE
,LGXCE4CB2P2094628,BYD,ATTO 3,1/2/2024,31/01/2028,BE
,LGXCE4CB2P2094600,BYD,ATTO 3,23/10/2023,22/10/2027,DE
,LGXCE4CB2P2094595,BYD,ATTO 3,27/10/2023,26/10/2027,DE
,LGXCE4CB2P2094581,BYD,ATTO 3,14/12/2023,13/12/2027,DE
,LGXCE4CB2P2094564,BYD,ATTO 3,19/12/2023,18/12/2027,DE
,LGXCE4CB2P2094550,BYD,ATTO 3,18/12/2023,17/12/2027,DE
,LGXCE4CB2P2094547,BYD,ATTO 3,17/11/2023,16/11/2027,DE
,LGXCE4CB2P2090255,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB2P2090241,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB2P2090238,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB2P2090224,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB2P2090210,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB2P2090207,BYD,ATTO 3,5/6/2024,4/6/2028,BE
,LGXCE4CB2P2088988,BYD,ATTO 3,28/09/2023,27/09/2027,DE
,LGXCE4CB2P2088960,BYD,ATTO 3,19/10/2023,18/10/2027,DE
,LGXCE4CB2P2088943,BYD,ATTO 3,26/09/2023,25/09/2027,DE
,LGXCE4CB2P2088926,BYD,ATTO 3,26/09/2023,25/09/2027,DE
,LGXCE4CB2P2088702,BYD,ATTO 3,14/11/2023,13/11/2027,DE
,LGXCE4CB2P2088697,BYD,ATTO 3,8/12/2023,7/12/2027,DE
,LGXCE4CB2P2087372,BYD,ATTO 3,19/09/2023,18/09/2027,DE
,LGXCE4CB2P2087369,BYD,ATTO 3,13/09/2023,12/9/2027,DE
,LGXCE4CB2P2087355,BYD,ATTO 3,20/12/2023,19/12/2027,DE
,LGXCE4CB2P2087341,BYD,ATTO 3,29/01/2024,28/01/2028,BE
,LGXCE4CB2P2087338,BYD,ATTO 3,19/09/2023,18/09/2027,DE
,LGXCE4CB2P2087324,BYD,ATTO 3,20/09/2023,19/09/2027,DE
,LGXCE4CB2P2087310,BYD,ATTO 3,25/09/2023,24/09/2027,DE
,LGXCE4CB2P2087307,BYD,ATTO 3,20/09/2023,19/09/2027,DE
,LGXCE4CB2P2087291,BYD,ATTO 3,22/09/2023,21/09/2027,DE
,LGXCE4CB2P2087260,BYD,ATTO 3,27/09/2023,26/09/2027,DE
,LGXCE4CB2P2087257,BYD,ATTO 3,26/02/2024,25/02/2028,BE
,LGXCE4CB2P2087243,BYD,ATTO 3,13/10/2023,12/10/2027,DE
,LGXCE4CB2P2087226,BYD,ATTO 3,3/10/2023,2/10/2027,SE
,LGXCE4CB2P2087212,BYD,ATTO 3,6/10/2023,5/10/2027,SE
,LGXCE4CB2P2087209,BYD,ATTO 3,5/10/2023,4/10/2027,SE
,LGXCE4CB2P2087193,BYD,ATTO 3,5/10/2023,4/10/2027,SE
,LGXCE4CB2P2087159,BYD,ATTO 3,18/09/2023,17/09/2027,DE
,LGXCE4CB2P2087128,BYD,ATTO 3,31/10/2023,30/10/2027,DE
,LGXCE4CB2P2087100,BYD,ATTO 3,28/09/2023,27/09/2027,DE
,LGXCE4CB2P2087078,BYD,ATTO 3,9/10/2023,8/10/2027,SE
,LGXCE4CB2P2087064,BYD,ATTO 3,22/04/2024,21/04/2028,NL
,LGXCE4CB2P2087050,BYD,ATTO 3,6/10/2023,5/10/2027,SE
,LGXCE4CB2P2087047,BYD,ATTO 3,30/10/2023,29/10/2027,DE
,LGXCE4CB2P2078865,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB2P2078851,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB2P2078848,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB2P2078834,BYD,ATTO 3,18/01/2024,17/01/2028,FR
,LGXCE4CB2P2078820,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB2P2078817,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB2P2078803,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB2P2078798,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB2P2078784,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB2P2078770,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB2P2078767,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB2P2078753,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB2P2078736,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB2P2078722,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB2P2078719,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB2P2076405,BYD,ATTO 3,23/10/2023,22/10/2027,UK
,LGXCE4CB2P2076355,BYD,ATTO 3,11/11/2023,10/11/2027,UK
,LGXCE4CB2P2076324,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB2P2076310,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB2P2076307,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB2P2076291,BYD,ATTO 3,2/2/2024,1/2/2028,HU
,LGXCE4CB2P2076288,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB2P2076274,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB2P2076260,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB2P2076257,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB2P2076243,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB2P2076226,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB2P2076212,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB2P2076209,BYD,ATTO 3,4/8/2023,3/8/2027,DE
,LGXCE4CB2P2076193,BYD,ATTO 3,19/10/2023,18/10/2027,DE
,LGXCE4CB2P2076176,BYD,ATTO 3,3/11/2023,2/11/2027,DE
,LGXCE4CB2P2075366,BYD,ATTO 3,1/12/2023,30/11/2027,UK
